file,fat tree,rail only,HyperX,DragonFly+
gpt_175B-world_size4096-tp8-pp32-ep1-gbs16384-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,1216816081797120,1216816081797120,608995837378560,1218065590124544
gpt_175B-world_size512-tp16-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,1303209499963392,1303209499963392,652897933989888,1308937128259584
gpt_175B-world_size512-tp16-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,689137902948352,689137902948352,345007815133184,690661429350400
gpt_175B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,387124800258048,387124800258048,193690686849024,387589952765952
gpt_175B-world_size512-tp32-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,2650697441488896,2650697441488896,1326295672166400,2653614298902528
gpt_175B-world_size512-tp32-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,1413234610671616,1413234610671616,706951546800128,1414048611831808
gpt_175B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,797063465533440,797063465533440,398612499333120,797347877093376
gpt_175B-world_size512-tp8-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,647825379569664,647825379569664,325553409890304,659177758273536
gpt_175B-world_size512-tp8-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,331735762997248,331735762997248,166437933418496,334679937912832
gpt_175B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,183344967450624,183344967450624,91912673427456,184172394577920
gpt_22B-world_size1024-tp16-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,689421051518976,689421051518976,344975908712448,690993254916096
gpt_22B-world_size1024-tp16-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,387266632491008,387266632491008,193781491535872,387756252471296
gpt_22B-world_size1024-tp16-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,237445096931328,237445096931328,118827511382016,237654344466432
gpt_22B-world_size1024-tp32-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,1413420822847488,1413420822847488,706934251401216,1414260021288960
gpt_22B-world_size1024-tp32-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,797156754071552,797156754071552,398710634450944,797453855498240
gpt_22B-world_size1024-tp32-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,489664787251200,489664787251200,244902810353664,489821299802112
gpt_22B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,332209374388224,332209374388224,166436528861184,335250802630656
gpt_22B-world_size1024-tp8-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,183582188380160,183582188380160,91949547163648,184458449788928
gpt_22B-world_size1024-tp8-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,111682098561024,111682098561024,55959408869376,111997615079424
gpt_22B-world_size1024-tp8-pp8-ep1-gbs8192-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,443046844956672,443046844956672,221641782067200,443362361475072
gpt_22B-world_size2048-tp16-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,1378848054755328,1378848054755328,689812510040064,1381995437408256
gpt_22B-world_size2048-tp16-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,774536498790400,774536498790400,387506783019008,775517355655168
gpt_22B-world_size2048-tp16-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,474892068716544,474892068716544,237656303468544,475311501213696
gpt_22B-world_size2048-tp32-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,2826844728508416,2826844728508416,1413747189276672,2828524666798080
gpt_22B-world_size2048-tp32-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,1594315232002048,1594315232002048,797387936473088,1594910296784896
gpt_22B-world_size2048-tp32-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,979330618884096,979330618884096,489852277948416,979644166176768
gpt_22B-world_size2048-tp8-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,664430450884608,664430450884608,332715787788288,670519158423552
gpt_22B-world_size2048-tp8-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,367170643050496,367170643050496,183858767323136,368926299013120
gpt_22B-world_size2048-tp8-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,223367745503232,223367745503232,111904908361728,224000552730624
gpt_22B-world_size512-tp16-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,344707549900800,344707549900800,172545541871616,345492163670016
gpt_22B-world_size512-tp16-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,193631699341312,193631699341312,96905841084416,193875700879360
gpt_22B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,118721611038720,118721611038720,59400869904384,118825766092800
gpt_22B-world_size512-tp32-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,706708870017024,706708870017024,353503035660288,707127698534400
gpt_22B-world_size512-tp32-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,398577515106304,398577515106304,199358797973504,398725634854912
gpt_22B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,244831871434752,244831871434752,122440266350592,244909866614784
gpt_22B-world_size512-tp8-pp16-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,151897068797952,151897068797952,75975030079488,151979323293696
gpt_22B-world_size512-tp8-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,166098836140032,166098836140032,83285003016192,167616624734208
gpt_22B-world_size512-tp8-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,91787961044992,91787961044992,46001025910784,92224525176832
gpt_22B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,55839275089920,55839275089920,27983548121088,55996146253824
gpt_7B-world_size1024-tp16-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,358427521998848,358427521998848,179325580554240,359012707098624
gpt_7B-world_size1024-tp16-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,208142576132096,208142576132096,104150218117120,208353478320128
gpt_7B-world_size1024-tp16-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,125156872159232,125156872159232,62641419976704,125264409919488
gpt_7B-world_size1024-tp32-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,736634426384384,736634426384384,368415804633088,736962416762880
gpt_7B-world_size1024-tp32-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,428899249430528,428899249430528,214523357433856,429039561482240
gpt_7B-world_size1024-tp32-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,258194709676032,258194709676032,129141303017472,258283071078400
gpt_7B-world_size1024-tp4-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,80136691015680,80136691015680,40242044170240,82269331021824
gpt_7B-world_size1024-tp4-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,44048861634560,44048861634560,22119391547392,44685443735552
gpt_7B-world_size1024-tp4-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,25779662487552,25779662487552,12964653088768,26003323748352
gpt_7B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,171006408810496,171006408810496,85637628964864,172108126642176
gpt_7B-world_size1024-tp8-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,98227539943424,98227539943424,49195942088704,98580691951616
gpt_7B-world_size1024-tp8-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,58764620201984,58764620201984,29453226344448,58911043354624
gpt_7B-world_size128-tp4-pp4-ep1-gbs4096-mbs1-seq2048-MOE-False-GEMM-False-flash_attn-False,51888047522816,51888047522816,25967986868736,51964572599296
gpt_7B-world_size2048-tp16-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,716857199869952,716857199869952,358600700223488,718028648005632
gpt_7B-world_size2048-tp16-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,416286402166784,416286402166784,208278714294272,416708831494144
gpt_7B-world_size2048-tp16-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,250314490904576,250314490904576,125289403252736,250529939718144
gpt_7B-world_size2048-tp32-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,1473270002008064,1473270002008064,736786384904192,1473926557384704
gpt_7B-world_size2048-tp32-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,857799195115520,857799195115520,429033252134912,858080167346176
gpt_7B-world_size2048-tp32-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False,516389863948288,516389863948288,258312558739456,516566809051136
