file,fat tree,rail only,HyperX,DragonFly+
gpt_7B-world_size512-tp16-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_dp_only,549747425280,549747425280,335002337280,824621137920
gpt_7B-world_size512-tp16-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_dp_only,158737629184,158737629184,99211018240,238106443776
gpt_7B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_dp_only,47034925056,47034925056,27926986752,70552387584
gpt_7B-world_size512-tp32-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_dp_only,293056020480,293056020480,192318013440,439584030720
gpt_7B-world_size512-tp32-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_dp_only,88424316928,88424316928,60791717888,132636475392
gpt_7B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_dp_only,28009562112,28009562112,17505976320,42014343168
gpt_7B-world_size512-tp4-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_dp_only,2094174044160,2094174044160,1145251430400,3141261066240
gpt_7B-world_size512-tp4-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_dp_only,582748209152,582748209152,320966787072,874122313728
gpt_7B-world_size512-tp4-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_dp_only,162244067328,162244067328,91262287872,243366100992
gpt_7B-world_size512-tp8-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_dp_only,1065269329920,1065269329920,607536414720,1597903994880
gpt_7B-world_size512-tp8-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_dp_only,300429606912,300429606912,176032972800,450644410368
gpt_7B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_dp_only,85614133248,85614133248,52171112448,128421199872
gpt_7B-world_size64-tp4-pp2-ep1-gbs2048-mbs1-seq2048-MOE-False-GEMM-False-flash_attn-False_dp_only,252505489408,252505489408,165706727424,378758234112
llama_405B-world_size1024-tp16-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,46792292958208,46792292958208,26686229577728,70188439437312
llama_405B-world_size1024-tp16-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,11850586521600,11850586521600,6943703040000,17775879782400
llama_405B-world_size1024-tp16-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,3038387372032,3038387372032,1851517304832,4557581058048
llama_405B-world_size1024-tp32-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,23541890154496,23541890154496,14345839312896,35312835231744
llama_405B-world_size1024-tp32-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,5998022492160,5998022492160,3748764057600,8997033738240
llama_405B-world_size1024-tp32-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,1555415695360,1555415695360,923528069120,2333123543040
llama_405B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,93310244880384,93310244880384,51029040168960,139965367320576
llama_405B-world_size1024-tp8-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,23564270960640,23564270960640,12978758615040,35346406440960
llama_405B-world_size1024-tp8-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,6008592138240,6008592138240,3379833077760,9012888207360
llama_405B-world_size2048-tp16-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,93676155961344,93676155961344,51229147791360,140514233942016
llama_405B-world_size2048-tp16-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,23747645931520,23747645931520,13079758110720,35621468897280
llama_405B-world_size2048-tp16-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,6100699054080,6100699054080,3431643217920,9151048581120
llama_405B-world_size2048-tp32-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,47129850544128,47129850544128,26878742888448,70694775816192
llama_405B-world_size2048-tp32-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,12019566641152,12019566641152,7042714828800,18029349961728
llama_405B-world_size2048-tp32-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,3123078758400,3123078758400,1903126118400,4684618137600
llama_405B-world_size2048-tp8-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,186803092979712,186803092979712,99603992936448,280204639469568
llama_405B-world_size2048-tp8-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,47220950827008,47220950827008,25362815385600,70831426240512
llama_405B-world_size2048-tp8-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,12064496025600,12064496025600,6574207795200,18096744038400
llama_405B-world_size512-tp16-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,23350361456640,23350361456640,14229126512640,35025542184960
llama_405B-world_size512-tp16-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,5902056816640,5902056816640,3688785510400,8853085224960
llama_405B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,1507231531008,1507231531008,894918721536,2260847296512
llama_405B-world_size512-tp32-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,11747909959680,11747909959680,7709565911040,17621864939520
llama_405B-world_size512-tp32-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,2987250417664,2987250417664,2053734662144,4480875626496
llama_405B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,771584163840,771584163840,482240102400,1157376245760
llama_405B-world_size512-tp8-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,46563820830720,46563820830720,26555929067520,69845731246080
llama_405B-world_size512-tp8-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,11735931027456,11735931027456,6876522086400,17603896541184
llama_405B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_dp_only,2980640194560,2980640194560,1816327618560,4470960291840
