file,fat tree,rail only,HyperX,DragonFly+
llama_405B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,1298469367578624,1298469367578624,649604262789120,1300111890579456
llama_405B-world_size512-tp32-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,9270034372255744,9270034372255744,4638765717401600,9281859591626752
llama_405B-world_size512-tp32-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,4864201976193024,4864201976193024,2433308180090880,4867305190727680
llama_405B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,2671906158542848,2671906158542848,1336194293694464,2672813034176512
llama_405B-world_size512-tp8-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,2296145036468224,2296145036468224,1154697864949760,2342786166710272
llama_405B-world_size512-tp8-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,1149744132923392,1149744132923392,577005143724032,1161596028067840
llama_405B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,616589956218880,616589956218880,309065373188096,619705887883264
llama_65B-world_size1024-tp16-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,2912389024497664,2912389024497664,1457390769430528,2920370801786880
llama_65B-world_size1024-tp16-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,1564944409575424,1564944409575424,782954739802112,1567131068022784
llama_65B-world_size1024-tp16-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,898043047051264,898043047051264,449274706919424,898749485285376
llama_65B-world_size1024-tp32-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,5959882941448192,5959882941448192,2980906922434560,5963989651603456
llama_65B-world_size1024-tp32-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,3218668554043392,3218668554043392,1609729443373056,3219862672392192
llama_65B-world_size1024-tp32-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,1851538270584832,1851538270584832,925921303592960,1851984762634240
llama_65B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,1413936360505344,1413936360505344,708521696976896,1429676845219840
llama_65B-world_size1024-tp8-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,744572598632448,744572598632448,372826188816384,748748615467008
llama_65B-world_size1024-tp8-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,423001105367040,423001105367040,211785643720704,424229566676992
llama_65B-world_size2048-tp16-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,5824808952627200,5824808952627200,2914058200727552,5840787959021568
llama_65B-world_size2048-tp16-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,3129904958832640,3129904958832640,1565628989587456,3134286345568256
llama_65B-world_size2048-tp16-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,1796094851809280,1796094851809280,898487649566720,1797512107130880
llama_65B-world_size2048-tp32-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,11919781619924992,11919781619924992,5961194568204288,11928002908749824
llama_65B-world_size2048-tp32-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,6437345463140352,6437345463140352,3219297333952512,6439737877364736
llama_65B-world_size2048-tp32-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,3703081205235712,3703081205235712,1851933753081856,3703976521367552
llama_65B-world_size2048-tp8-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,2827933991403520,2827933991403520,1416219953381376,2859445596028928
llama_65B-world_size2048-tp8-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,1489176939757568,1489176939757568,745448097333248,1497544844673024
llama_65B-world_size2048-tp8-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,846019189276672,846019189276672,423504732880896,848484601167872
llama_65B-world_size512-tp16-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,1456179060432896,1456179060432896,728994401497088,1460162223169536
llama_65B-world_size512-tp16-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,782464134946816,782464134946816,391552709431296,783553429250048
llama_65B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,449017144672256,449017144672256,224608615923712,449368174362624
llama_65B-world_size512-tp32-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,2979933602209792,2979933602209792,1490636773011456,2981983023030272
llama_65B-world_size512-tp32-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,1609330099494912,1609330099494912,804912322842624,1609925069905920
llama_65B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,925766803259392,925766803259392,462946974695424,925988883267584
llama_65B-world_size512-tp8-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,706937545056256,706937545056256,354610281197568,714792469815296
llama_65B-world_size512-tp8-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,372270428069888,372270428069888,186546078093312,374350500864000
llama_65B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_pp_only,211492063412224,211492063412224,105928791162880,212102049431552
