,file,num_nonzero,min,mean,median,max,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
0,Fat_Tree_llama_405B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_delay.csv,3072,0.0161250255703298,8.011793975483918,1.8248482349144852,22.194408665966947,0.0161250255703298,0.0161250255703298,0.0161250255703298,0.0161250255703298,0.0161250255703298,0.0161250255703298,1.8248482349144852,1.8248482349144852,1.8248482349144852,1.8248482349144852,1.8248482349144852,1.8248482349144852,1.8248482349144852,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947
1,HyperX_llama_405B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_delay.csv,3072,0.0080601645626907,8.316046484220818,2.745670622132821,22.194408665966947,0.0080601645626907,0.0080601645626907,0.0080601645626907,0.0080601645626907,0.0080601645626907,0.0080601645626907,2.745670622132821,2.745670622132821,2.745670622132821,2.745670622132821,2.745670622132821,2.745670622132821,2.745670622132821,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947
2,Dragonfly+_llama_405B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True_delay.csv,3072,0.013442929114653,8.69611322800973,3.652085221913891,22.194408665966947,0.013442929114653,0.013442929114653,0.013442929114653,0.013442929114653,0.013442929114653,0.013442929114653,3.652085221913891,3.652085221913891,3.652085221913891,3.652085221913891,3.652085221913891,4.565696690048701,4.565696690048701,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947,22.194408665966947
