topology,point_idx,load,cdf_percent,num_edges,num_zeros,first_positive_load,global_x_start
Fat Tree,0,8388608.0,0.0,9252,6144,671088640.0,8388608.0
Fat Tree,1,671088640.0,0.0,9252,6144,671088640.0,8388608.0
Fat Tree,2,671088640.0,66.41807176826632,9252,6144,671088640.0,8388608.0
Fat Tree,3,671088640.0,66.42888024210981,9252,6144,671088640.0,8388608.0
Fat Tree,4,671088640.0,66.43968871595331,9252,6144,671088640.0,8388608.0
Fat Tree,5,671088640.0,66.45049718979679,9252,6144,671088640.0,8388608.0
Fat Tree,6,671088640.0,66.46130566364029,9252,6144,671088640.0,8388608.0
Fat Tree,7,671088640.0,66.47211413748379,9252,6144,671088640.0,8388608.0
Fat Tree,8,671088640.0,66.48292261132728,9252,6144,671088640.0,8388608.0
Fat Tree,9,671088640.0,66.49373108517077,9252,6144,671088640.0,8388608.0
Fat Tree,10,671088640.0,66.50453955901426,9252,6144,671088640.0,8388608.0
Fat Tree,11,671088640.0,66.51534803285776,9252,6144,671088640.0,8388608.0
Fat Tree,12,671088640.0,66.52615650670126,9252,6144,671088640.0,8388608.0
Fat Tree,13,671088640.0,66.53696498054474,9252,6144,671088640.0,8388608.0
Fat Tree,14,671088640.0,66.54777345438823,9252,6144,671088640.0,8388608.0
Fat Tree,15,671088640.0,66.55858192823173,9252,6144,671088640.0,8388608.0
Fat Tree,16,671088640.0,66.56939040207523,9252,6144,671088640.0,8388608.0
Fat Tree,17,671088640.0,66.58019887591871,9252,6144,671088640.0,8388608.0
Fat Tree,18,671088640.0,66.59100734976221,9252,6144,671088640.0,8388608.0
Fat Tree,19,671088640.0,66.6018158236057,9252,6144,671088640.0,8388608.0
Fat Tree,20,671088640.0,66.6126242974492,9252,6144,671088640.0,8388608.0
Fat Tree,21,671088640.0,66.62343277129268,9252,6144,671088640.0,8388608.0
Fat Tree,22,671088640.0,66.63424124513618,9252,6144,671088640.0,8388608.0
Fat Tree,23,671088640.0,66.64504971897968,9252,6144,671088640.0,8388608.0
Fat Tree,24,671088640.0,66.65585819282317,9252,6144,671088640.0,8388608.0
Fat Tree,25,671088640.0,66.66666666666666,9252,6144,671088640.0,8388608.0
Fat Tree,26,671088640.0,66.67747514051015,9252,6144,671088640.0,8388608.0
Fat Tree,27,671088640.0,66.68828361435365,9252,6144,671088640.0,8388608.0
Fat Tree,28,671088640.0,66.69909208819715,9252,6144,671088640.0,8388608.0
Fat Tree,29,671088640.0,66.70990056204063,9252,6144,671088640.0,8388608.0
Fat Tree,30,671088640.0,66.72070903588413,9252,6144,671088640.0,8388608.0
Fat Tree,31,671088640.0,66.73151750972762,9252,6144,671088640.0,8388608.0
