file,num_nonzero,min,mean,median,max,p10,p25,p50,p60,p70,p80,p90,p95,p99
Fat_Tree_gpt_13B-world_size1024-tp16-pp2-ep16-gbs2048-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,3072,0.0006291456,2.9987425860266668,0.07102327808,25.9624009728,0.0006291456,0.0006291456,0.07102327808,0.07102327808,6.490600243199999,6.490600243199999,6.490600243199999,6.490600243199999,25.9624009728
HyperX_gpt_13B-world_size1024-tp16-pp2-ep16-gbs2048-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,3072,0.0003145728,2.7474315227733332,0.12429073664000001,19.4718007296,0.0003145728,0.0003145728,0.14204655616,0.14204655616,6.490600243199999,6.490600243199999,6.490600243199999,6.490600243199999,19.4718007296
Dragonfly+_gpt_13B-world_size1024-tp16-pp2-ep16-gbs2048-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,3072,0.0005242879999999,3.0283006660266665,0.15980237568,25.9624009728,0.0005242879999999,0.0005242879999999,0.1775581952,0.1775581952,6.490600243199999,6.490600243199999,6.490600243199999,6.490600243199999,25.9624009728
