file,num_nonzero,min,mean,median,max,p10,p25,p50,p60,p70,p80,p90,p95,p99
Fat_Tree_gpt_13B-world_size128-tp2-pp4-ep16-gbs4096-mbs2-seq2048-MOE-True-GEMM-True-flash_attn-False_delay.csv,512,0.0008388607999999,0.61782453632,0.0220126924799999,2.3940440063999997,0.0008388607999999,0.0008388607999999,0.0431865241599999,0.0431865241599999,0.1727460966399999,2.3940440063999997,2.3940440063999997,2.3940440063999997,2.3940440063999997
HyperX_gpt_13B-world_size128-tp2-pp4-ep16-gbs4096-mbs2-seq2048-MOE-True-GEMM-True-flash_attn-False_delay.csv,512,0.0012582912,0.6166846726400002,0.02222240767999995,2.3940440063999997,0.0012582912,0.0012582912,0.0431865241599999,0.0431865241599999,0.12955957248,2.3940440063999997,2.3940440063999997,2.3940440063999997,2.3940440063999997
Dragonfly+_gpt_13B-world_size128-tp2-pp4-ep16-gbs4096-mbs2-seq2048-MOE-True-GEMM-True-flash_attn-False_delay.csv,512,0.0020971519999999,0.61845368192,0.0226418380799999,2.3940440063999997,0.0020971519999999,0.0020971519999999,0.0431865241599999,0.0431865241599999,0.1727460966399999,2.3940440063999997,2.3940440063999997,2.3940440063999997,2.3940440063999997
