file,num_nonzero,min,mean,median,max,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p99
Fat_Tree_gpt_13B-world_size2048-tp8-pp4-ep16-gbs4096-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,8192,0.0006291876664498,0.4455362083041899,0.01970411206346475,1.74210742142338,0.0006291876664498,0.0006291876664498,0.0006291876664498,0.0006291876664498,0.0006291876664498,0.0006291876664498,0.0006291876664498,0.0006291876664498,0.0006291876664498,0.0387790364604797,0.0387790364604797,0.0387790364604797,0.0387790364604797,0.0387790364604797,1.74210742142338,1.74210742142338,1.74210742142338,1.74210742142338,1.74210742142338,1.74210742142338
HyperX_gpt_13B-world_size2048-tp8-pp4-ep16-gbs4096-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,8192,0.0003145787974563,0.451590654835951,0.0292434439700319,1.74210742142338,0.0003145787974563,0.0003145787974563,0.0003145787974563,0.0003145787974563,0.0003145787974563,0.0003145787974563,0.0003145787974563,0.0003145787974563,0.0003145787974563,0.0581723091426075,0.0581723091426075,0.0581723091426075,0.0581723091426075,0.0775634329255859,1.74210742142338,1.74210742142338,1.74210742142338,1.74210742142338,1.74210742142338,1.74210742142338
Dragonfly+_gpt_13B-world_size2048-tp8-pp4-ep16-gbs4096-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,8192,0.0005243057413805,0.45639067600159394,0.0390417322318102,1.74210742142338,0.0005243057413805,0.0005243057413805,0.0005243057413805,0.0005243057413805,0.0005243057413805,0.0005243057413805,0.0005243057413805,0.0005243057413805,0.0005243057413805,0.0775591587222399,0.0775591587222399,0.0775591587222399,0.0775591587222399,0.0969492082342177,1.74210742142338,1.74210742142338,1.74210742142338,1.74210742142338,1.74210742142338,1.74210742142338
