,file,num_nonzero,min,mean,median,max,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p99
0,Fat_Tree_gpt_13B-world_size2048-tp16-pp8-ep16-gbs4096-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,8192,0.0001048579159913,0.7715170356889972,0.002168362035548,9.619685949276583,0.0001048579159913,0.0001048579159913,0.0001048579159913,0.0001050187705691,0.0003145776398529,0.0003145776398529,0.0003145776398529,0.0003145776398529,0.0003274998292204,0.0040092242418756,0.0040092242418756,0.0040092242418756,0.0040092242418756,0.0040153744887755,2.1476273496868385,2.1476273496868385,2.1476273496868385,2.1476273496868385,2.1476273496868385,9.619685949276583
1,HyperX_gpt_13B-world_size2048-tp16-pp8-ep16-gbs4096-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,8192,0.000157286747406,0.6729670480774937,0.0030856619250017,6.442895032645927,0.000157286747406,0.000157286747406,0.000157286747406,0.000157286747406,0.000157286747406,0.000157286747406,0.000157286747406,0.0001574476019838,0.0001574476019838,0.0060138762480196,0.0060138762480196,0.0060200264949195,0.0080185052908285,0.0080185052908285,2.1476273496868385,2.1476273496868385,2.1476273496868385,2.1476273496868385,2.1476273496868385,6.442895032645927
2,Dragonfly+_gpt_13B-world_size2048-tp16-pp8-ep16-gbs4096-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,8192,0.0002622252225221,0.7403274423195502,0.00414195736251105,8.580687413590649,0.0002622252225221,0.0002622252225221,0.0002622252225221,0.0002622252225221,0.0002622252225221,0.0002622252225221,0.0002622252225221,0.0002623860770999,0.0002623860770999,0.0080215286479222,0.0080215286479222,0.0080276788948222,0.0100261576907312,0.0100261576907312,2.1476273496868385,2.1476273496868385,2.1476273496868385,2.1476273496868385,2.1476273496868385,8.580687413590649
