,file,num_nonzero,min,mean,median,max,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
0,Fat_Tree_gpt_22B-world_size1024-tp8-pp8-ep4-gbs2048-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,4096,0.0002516676051669,0.36585461748194126,0.02617551200415235,1.4110674430686991,0.0002516676051669,0.0002516676051669,0.0002516676051669,0.0002516676051669,0.0002516676051669,0.0002516676051669,0.0002516676051669,0.0007549971139785,0.0007549971139785,0.0515960268943262,0.0515960268943262,0.0515960268943262,0.0515960268943262,0.0515960268943262,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991
1,HyperX_gpt_22B-world_size1024-tp8-pp8-ep4-gbs2048-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,4096,0.0003774969061154,0.3739183348080589,0.03888909253008095,1.4110674430686991,0.0003774969061154,0.0003774969061154,0.0003774969061154,0.0003774969061154,0.0003774969061154,0.0003774969061154,0.0003774969061154,0.0003774969061154,0.0003774969061154,0.0774006881540465,0.0774006881540465,0.0774006881540465,0.0774006881540465,0.1032015449430829,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991
2,Dragonfly+_gpt_22B-world_size1024-tp8-pp8-ep4-gbs2048-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,4096,0.0006291738771464,0.380492375878116,0.051911573911516344,1.4110674430686991,0.0006291738771464,0.0006291738771464,0.0006291738771464,0.0006291738771464,0.0006291738771464,0.0006291738771464,0.0006291738771464,0.0006291738771464,0.0006291738771464,0.1031939739458863,0.1031939739458863,0.1031939739458863,0.1031939739458863,0.1289929289202297,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991,1.4110674430686991
