file,num_nonzero,min,mean,median,max,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
Fat_Tree_gpt_22B-world_size1024-tp8-pp8-ep16-gbs8192-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,4096,0.0002516603336867,1.4177387236296275,0.0059495291177563995,5.659055840703716,0.0002516603336867,0.0002516603336867,0.0002516603336867,0.0002516603336867,0.0002516603336867,0.0002516603336867,0.0002516603336867,0.0007549898424983,0.0007549898424983,0.0111440683930145,0.0111440683930145,0.0111440683930145,0.0111440683930145,0.0111440683930145,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716
HyperX_gpt_22B-world_size1024-tp8-pp8-ep16-gbs8192-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,4096,0.0003774896346351,1.4194800680915867,0.00854695035682875,5.659055840703716,0.0003774896346351,0.0003774896346351,0.0003774896346351,0.0003774896346351,0.0003774896346351,0.0003774896346351,0.0003774896346351,0.0003774896346351,0.0003774896346351,0.0167164110790224,0.0167164110790224,0.0167164110790224,0.0167164110790224,0.022288576336377,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716
Dragonfly+_gpt_22B-world_size1024-tp8-pp8-ep16-gbs8192-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,4096,0.0006291520620435,1.4209988483663014,0.011458690781314949,5.659055840703716,0.0006291520620435,0.0006291520620435,0.0006291520620435,0.0006291520620435,0.0006291520620435,0.0006291520620435,0.0006291520620435,0.0006291520620435,0.0006291520620435,0.0222882295005864,0.0222882295005864,0.0222882295005864,0.0222882295005864,0.0278603060478514,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716,5.659055840703716
