,file,num_nonzero,min,mean,median,max,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p99
0,Fat_Tree_gpt_13B-world_size512-tp16-pp2-ep16-gbs4096-mbs1-seq2048-MOE-True-GEMM-True-flash_attn-False_delay.csv,1536,0.0001048590922732,8.948435326490621,0.0387148549597726,113.9555832520928,0.0001048590922732,0.0001048590922732,0.0001048590922732,0.0001048590922732,0.0001054109901694,0.0001054109901694,0.0387148549597726,0.0387148549597726,0.0387148549597726,0.0387148549597726,0.0387148549597726,0.0389186202846522,0.0389186202846522,14.356556890974316,14.356556890974316,14.356556890974316,14.356556890974316,14.356556890974316,14.356556890974316,113.9555832520928
1,HyperX_gpt_13B-world_size512-tp16-pp2-ep16-gbs4096-mbs1-seq2048-MOE-True-GEMM-True-flash_attn-False_delay.csv,1536,0.0001572879083966,6.0053763877732855,0.06785521322153909,43.07008360290713,0.0001572879083966,0.0001572879083966,0.0001572879083966,0.0001572879083966,0.0001578398062927,0.0001578398062927,0.0580742050641932,0.0580742050641932,0.0580742050641932,0.0774324560540054,0.0774324560540054,0.0776362213788851,0.0967903407000152,14.356556890974316,14.356556890974316,14.356556890974316,14.356556890974316,14.356556890974316,14.356556890974316,43.07008360290713
2,Dragonfly+_gpt_13B-world_size512-tp16-pp2-ep16-gbs4096-mbs1-seq2048-MOE-True-GEMM-True-flash_attn-False_delay.csv,1536,0.0002624222882258,6.599943192602702,0.08731235654785285,57.20254658181,0.0002624222882258,0.0002624222882258,0.0002624222882258,0.0002624222882258,0.000262974186122,0.000262974186122,0.0775313483905069,0.0775313483905069,0.0775313483905069,0.0968895993803192,0.0968895993803192,0.0968895993803192,0.0970933647051988,14.356556890974316,14.356556890974316,14.356556890974316,14.356556890974316,14.356556890974316,14.356556890974316,57.20254658181
