file,num_nonzero,min,mean,median,max,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p99
Fat_Tree_gpt_13B-world_size512-tp8-pp2-ep16-gbs1024-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,1536,0.0004194724972174,1.1046192912712154,0.1400951501611297,3.173343251155299,0.0004194724972174,0.0004194724972174,0.0004194724972174,0.0004194724972174,0.0004194724972174,0.0004194724972174,0.1400951501611297,0.1400951501611297,0.1400951501611297,0.1400951501611297,0.1400951501611297,0.1400951501611297,0.1400951501611297,3.173343251155299,3.173343251155299,3.173343251155299,3.173343251155299,3.173343251155299,3.173343251155299,3.173343251155299
HyperX_gpt_13B-world_size512-tp8-pp2-ep16-gbs1024-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,1536,0.0006291881998525,1.1353533647496863,0.2101918052462092,3.173343251155299,0.0006291881998525,0.0006291881998525,0.0006291881998525,0.0006291881998525,0.0006291881998525,0.0006291881998525,0.2101918052462092,0.2101918052462092,0.2101918052462092,0.2101918052462092,0.2101918052462092,0.2802603941957923,0.3503196327606341,3.173343251155299,3.173343251155299,3.173343251155299,3.173343251155299,3.173343251155299,3.173343251155299,3.173343251155299
Dragonfly+_gpt_13B-world_size512-tp8-pp2-ep16-gbs1024-mbs1-seq4096-MOE-True-GEMM-True-flash_attn-False_delay.csv,1536,0.0010487028027385,1.1573699859270088,0.2802043627459288,3.173343251155299,0.0010487028027385,0.0010487028027385,0.0010487028027385,0.0010487028027385,0.0010487028027385,0.0010487028027385,0.2802043627459288,0.2802043627459288,0.2802043627459288,0.2802043627459288,0.2802043627459288,0.3502589270541674,0.3502589270541674,3.173343251155299,3.173343251155299,3.173343251155299,3.173343251155299,3.173343251155299,3.173343251155299,3.173343251155299
