HYBRID_TRANSFORMER_FWD_IN_BCKWD model_parallel_NPU_group: 32 ep: 1 pp: 4 vpp: 8 ga: 1 all_gpus: 512 pp_comm: 83886080 checkpoints: 0 checkpoint_initiates: 0
33
grad_gather 	    -1	     1	      NONE	         0	27696000	      NONE	         0	     1	 ALLGATHER	1	       100
grad_param  	    -1	     1	      NONE	         0	27480000	      NONE	         0	     1	REDUCESCATTER	11175321600	       100
layernorm   	    -1	     1	      NONE	         0	     1	 ALLREDUCE	11175321600	     1	      NONE	         0	       100
embedding_grads	    -1	     1	      NONE	         0	     1	 ALLREDUCE	 150994944	     1	      NONE	         0	       100
embedding_layer	    -1	1047790	 ALLREDUCE	 150994944	     1	      NONE	         0	     1	      NONE	         0	       100
attention_norm	    -1	5142000	 ALLREDUCE	  50331648	4908000	      NONE	         0	9816000	      NONE	         0	       100
mlp_norm    	    -1	3168000	 ALLREDUCE	  50331648	4162000	      NONE	         0	8324000	      NONE	         0	       100
attention_norm	    -1	5142000	 ALLREDUCE	  50331648	4908000	      NONE	         0	9816000	      NONE	         0	       100
mlp_norm    	    -1	3168000	 ALLREDUCE	  50331648	4162000	      NONE	         0	8324000	      NONE	         0	       100
attention_norm	    -1	5142000	 ALLREDUCE	  50331648	4908000	      NONE	         0	9816000	      NONE	         0	       100
mlp_norm    	    -1	3168000	 ALLREDUCE	  50331648	4162000	      NONE	         0	8324000	      NONE	         0	       100
attention_norm	    -1	5142000	 ALLREDUCE	  50331648	4908000	      NONE	         0	9816000	      NONE	         0	       100
mlp_norm    	    -1	3168000	 ALLREDUCE	  50331648	4162000	      NONE	         0	8324000	      NONE	         0	       100
attention_norm	    -1	5142000	 ALLREDUCE	  50331648	4908000	      NONE	         0	9816000	      NONE	         0	       100
mlp_norm    	    -1	3168000	 ALLREDUCE	  50331648	4162000	      NONE	         0	8324000	      NONE	         0	       100
attention_norm	    -1	5142000	 ALLREDUCE	  50331648	4908000	      NONE	         0	9816000	      NONE	         0	       100
mlp_norm    	    -1	3168000	 ALLREDUCE	  50331648	4162000	      NONE	         0	8324000	      NONE	         0	       100
attention_norm	    -1	5142000	 ALLREDUCE	  50331648	4908000	      NONE	         0	9816000	      NONE	         0	       100
mlp_norm    	    -1	3168000	 ALLREDUCE	  50331648	4162000	      NONE	         0	8324000	      NONE	         0	       100
attention_norm	    -1	5142000	 ALLREDUCE	  50331648	4908000	      NONE	         0	9816000	      NONE	         0	       100
mlp_norm    	    -1	3168000	 ALLREDUCE	  50331648	4162000	      NONE	         0	8324000	      NONE	         0	       100
attention_norm	    -1	5142000	 ALLREDUCE	  50331648	4908000	      NONE	         0	9816000	      NONE	         0	       100
mlp_norm    	    -1	3168000	 ALLREDUCE	  50331648	4162000	      NONE	         0	8324000	      NONE	         0	       100
attention_norm	    -1	5142000	 ALLREDUCE	  50331648	4908000	      NONE	         0	9816000	      NONE	         0	       100
mlp_norm    	    -1	3168000	 ALLREDUCE	  50331648	4162000	      NONE	         0	8324000	      NONE	         0	       100
attention_norm	    -1	5142000	 ALLREDUCE	  50331648	4908000	      NONE	         0	9816000	      NONE	         0	       100
mlp_norm    	    -1	3168000	 ALLREDUCE	  50331648	4162000	      NONE	         0	8324000	      NONE	         0	       100
attention_norm	    -1	5142000	 ALLREDUCE	  50331648	4908000	      NONE	         0	9816000	      NONE	         0	       100
mlp_norm    	    -1	3168000	 ALLREDUCE	  50331648	4162000	      NONE	         0	8324000	      NONE	         0	       100
embedding_norm	    -1	     1	 ALLREDUCE	 786432000	     1	      NONE	         0	     1	      NONE	         0	       100
cross_entropy1	    -1	     1	 ALLREDUCE	      8192	     1	      NONE	         0	     1	      NONE	         0	       100
cross_entropy2	    -1	     1	 ALLREDUCE	      8192	     1	      NONE	         0	     1	      NONE	         0	       100
cross_entropy3	    -1	     1	 ALLREDUCE	      8192	     1	      NONE	         0	     1	      NONE	         0	       100
