topology,point_idx,load,cdf_percent,num_edges,num_zeros,first_positive_load,global_x_start
Fat Tree,65,182394880.0,67.09900562040639,9252,6144,182394880.0,18239488.0
Fat Tree,66,182394880.0,67.10981409424988,9252,6144,182394880.0,18239488.0
Fat Tree,67,182394880.0,67.12062256809338,9252,6144,182394880.0,18239488.0
Fat Tree,68,182394880.0,67.13143104193688,9252,6144,182394880.0,18239488.0
Fat Tree,69,182394880.0,67.14223951578036,9252,6144,182394880.0,18239488.0
Fat Tree,70,182394880.0,67.15304798962386,9252,6144,182394880.0,18239488.0
Fat Tree,71,182394880.0,67.16385646346735,9252,6144,182394880.0,18239488.0
Fat Tree,72,182394880.0,67.17466493731085,9252,6144,182394880.0,18239488.0
Fat Tree,73,182394880.0,67.18547341115433,9252,6144,182394880.0,18239488.0
Fat Tree,74,182394880.0,67.19628188499784,9252,6144,182394880.0,18239488.0
Fat Tree,75,182394880.0,67.20709035884134,9252,6144,182394880.0,18239488.0
Fat Tree,76,182394880.0,67.21789883268482,9252,6144,182394880.0,18239488.0
Fat Tree,77,182394880.0,67.22870730652832,9252,6144,182394880.0,18239488.0
Fat Tree,78,182394880.0,67.23951578037182,9252,6144,182394880.0,18239488.0
Fat Tree,79,182394880.0,67.25032425421531,9252,6144,182394880.0,18239488.0
Fat Tree,80,182394880.0,67.2611327280588,9252,6144,182394880.0,18239488.0
Fat Tree,81,182394880.0,67.2719412019023,9252,6144,182394880.0,18239488.0
Fat Tree,82,182394880.0,67.28274967574579,9252,6144,182394880.0,18239488.0
Fat Tree,83,182394880.0,67.29355814958929,9252,6144,182394880.0,18239488.0
Fat Tree,84,182394880.0,67.30436662343277,9252,6144,182394880.0,18239488.0
Fat Tree,85,182394880.0,67.31517509727627,9252,6144,182394880.0,18239488.0
Fat Tree,86,182394880.0,67.32598357111976,9252,6144,182394880.0,18239488.0
Fat Tree,87,182394880.0,67.33679204496326,9252,6144,182394880.0,18239488.0
Fat Tree,88,182394880.0,67.34760051880674,9252,6144,182394880.0,18239488.0
Fat Tree,89,182394880.0,67.35840899265024,9252,6144,182394880.0,18239488.0
Fat Tree,90,182394880.0,67.36921746649374,9252,6144,182394880.0,18239488.0
Fat Tree,91,182394880.0,67.38002594033723,9252,6144,182394880.0,18239488.0
Fat Tree,92,182394880.0,67.39083441418072,9252,6144,182394880.0,18239488.0
Fat Tree,93,182394880.0,67.40164288802421,9252,6144,182394880.0,18239488.0
Fat Tree,94,182394880.0,67.41245136186771,9252,6144,182394880.0,18239488.0
Fat Tree,95,182394880.0,67.4232598357112,9252,6144,182394880.0,18239488.0
Fat Tree,96,182394880.0,67.43406830955469,9252,6144,182394880.0,18239488.0
Fat Tree,97,182394880.0,67.44487678339819,9252,6144,182394880.0,18239488.0
Fat Tree,98,182394880.0,67.45568525724168,9252,6144,182394880.0,18239488.0
Fat Tree,99,182394880.0,67.46649373108518,9252,6144,182394880.0,18239488.0
Fat Tree,100,182394880.0,67.47730220492866,9252,6144,182394880.0,18239488.0
Fat Tree,101,182394880.0,67.48811067877216,9252,6144,182394880.0,18239488.0
Fat Tree,102,182394880.0,67.49891915261566,9252,6144,182394880.0,18239488.0
Fat Tree,103,182394880.0,67.50972762645915,9252,6144,182394880.0,18239488.0
Fat Tree,104,182394880.0,67.52053610030264,9252,6144,182394880.0,18239488.0
Fat Tree,105,182394880.0,67.53134457414613,9252,6144,182394880.0,18239488.0
Fat Tree,106,182394880.0,67.54215304798963,9252,6144,182394880.0,18239488.0
Fat Tree,107,182394880.0,67.55296152183313,9252,6144,182394880.0,18239488.0
Fat Tree,108,182394880.0,67.56376999567661,9252,6144,182394880.0,18239488.0
Fat Tree,109,182394880.0,67.5745784695201,9252,6144,182394880.0,18239488.0
Fat Tree,110,182394880.0,67.5853869433636,9252,6144,182394880.0,18239488.0
Fat Tree,111,182394880.0,67.5961954172071,9252,6144,182394880.0,18239488.0
Fat Tree,112,182394880.0,67.60700389105058,9252,6144,182394880.0,18239488.0
Fat Tree,113,182394880.0,67.61781236489408,9252,6144,182394880.0,18239488.0
Fat Tree,114,182394880.0,67.62862083873758,9252,6144,182394880.0,18239488.0
Fat Tree,115,182394880.0,67.63942931258107,9252,6144,182394880.0,18239488.0
Fat Tree,116,182394880.0,67.65023778642455,9252,6144,182394880.0,18239488.0
Fat Tree,117,182394880.0,67.66104626026805,9252,6144,182394880.0,18239488.0
Fat Tree,118,182394880.0,67.67185473411155,9252,6144,182394880.0,18239488.0
Fat Tree,119,182394880.0,67.68266320795504,9252,6144,182394880.0,18239488.0
Fat Tree,120,182394880.0,67.69347168179853,9252,6144,182394880.0,18239488.0
Fat Tree,121,182394880.0,67.70428015564202,9252,6144,182394880.0,18239488.0
Fat Tree,122,182394880.0,67.71508862948552,9252,6144,182394880.0,18239488.0
Fat Tree,123,182394880.0,67.72589710332902,9252,6144,182394880.0,18239488.0
Fat Tree,124,182394880.0,67.7367055771725,9252,6144,182394880.0,18239488.0
Fat Tree,125,182394880.0,67.747514051016,9252,6144,182394880.0,18239488.0
Fat Tree,126,182394880.0,67.7583225248595,9252,6144,182394880.0,18239488.0
Fat Tree,127,182394880.0,67.76913099870299,9252,6144,182394880.0,18239488.0
Fat Tree,128,182394880.0,67.77993947254647,9252,6144,182394880.0,18239488.0
Fat Tree,129,182394880.0,67.79074794638997,9252,6144,182394880.0,18239488.0
Fat Tree,130,182394880.0,67.80155642023347,9252,6144,182394880.0,18239488.0
Fat Tree,131,182394880.0,67.81236489407696,9252,6144,182394880.0,18239488.0
Fat Tree,132,182394880.0,67.82317336792045,9252,6144,182394880.0,18239488.0
Fat Tree,133,182394880.0,67.83398184176394,9252,6144,182394880.0,18239488.0
Fat Tree,134,182394880.0,67.84479031560744,9252,6144,182394880.0,18239488.0
Fat Tree,135,182394880.0,67.85559878945094,9252,6144,182394880.0,18239488.0
Fat Tree,136,182394880.0,67.86640726329442,9252,6144,182394880.0,18239488.0
Fat Tree,137,182394880.0,67.87721573713792,9252,6144,182394880.0,18239488.0
Fat Tree,138,182394880.0,67.88802421098141,9252,6144,182394880.0,18239488.0
Fat Tree,139,182394880.0,67.89883268482491,9252,6144,182394880.0,18239488.0
Fat Tree,140,182394880.0,67.90964115866839,9252,6144,182394880.0,18239488.0
Fat Tree,141,182394880.0,67.92044963251189,9252,6144,182394880.0,18239488.0
Fat Tree,142,182394880.0,67.93125810635539,9252,6144,182394880.0,18239488.0
Fat Tree,143,182394880.0,67.94206658019888,9252,6144,182394880.0,18239488.0
Fat Tree,144,182394880.0,67.95287505404237,9252,6144,182394880.0,18239488.0
Fat Tree,145,182394880.0,67.96368352788586,9252,6144,182394880.0,18239488.0
Fat Tree,146,182394880.0,67.97449200172936,9252,6144,182394880.0,18239488.0
Fat Tree,147,182394880.0,67.98530047557286,9252,6144,182394880.0,18239488.0
Fat Tree,148,182394880.0,67.99610894941634,9252,6144,182394880.0,18239488.0
Fat Tree,149,182394880.0,68.00691742325984,9252,6144,182394880.0,18239488.0
Fat Tree,150,182394880.0,68.01772589710333,9252,6144,182394880.0,18239488.0
Fat Tree,151,182394880.0,68.02853437094683,9252,6144,182394880.0,18239488.0
Fat Tree,152,182394880.0,68.03934284479031,9252,6144,182394880.0,18239488.0
