file,num_nonzero,min,mean,median,max,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
Fat_Tree_gpt_13B-world_size1024-tp8-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_delay.csv,3840,0.0016777313484058,0.21839371810820882,0.00561810287752,0.8095833706731819,0.0016777313484058,0.0016777313484058,0.0016777323536853,0.0016777323536853,0.0016777323536853,0.0016777323536853,0.0016777323536853,0.0050334651109022,0.0050334651109022,0.00561810287752,0.0056181096101435,0.0056181096101435,0.0056181096101435,0.0056181096101435,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819
HyperX_gpt_13B-world_size1024-tp8-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_delay.csv,3840,0.0025166001906251,0.21931057524601233,0.0084272298597036,0.8095833706731819,0.0025166001906251,0.0025166001906251,0.0025166011959046,0.0025166011959046,0.0025166011959046,0.0025166011959046,0.0025166011959046,0.0025166011959046,0.0025166011959046,0.0084272298597036,0.0084272365923271,0.0084272365923271,0.0084272365923271,0.0084272365923271,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819
Dragonfly+_gpt_13B-world_size1024-tp8-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-False_delay.csv,3840,0.0041943412875514,0.22102986312369602,0.0112362350328651,0.8095833706731819,0.0041943412875514,0.0041943412875514,0.0041943443034131,0.0041943443034131,0.0041943443034131,0.0041943443034131,0.0041943443034131,0.0041943443034131,0.0041943443034131,0.0112362350328651,0.0112362552308922,0.0112362552308922,0.0112362552308922,0.0140453145758953,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819,0.8095833706731819
